text,task_1
"RT @CouldBeEashia: @vivalamarley me waiting on you to take me to NY with you to get my nips pierced 

&#128590;&#128589;&#128105;&#128117;",NOT
"@jrlikeswhisky @ZwithR @NickEhlers01 You couldn't handle Iowa pussy - here, kitty, kitty, kitty --- http://t.co/1aNMKM4O9Y",HOF
"RT @OpWarriorTeam: Hi ho, hi ho, it's off to work we go! It's #MilitaryMonday...support a military organization today. http://t.co/9DV04wk&#8230;",NOT
RT @CheyenneWright_: @villasenor_30 it means you're a faggot lol,HOF
"It doesn't just affect kids. It affects the faculty, the staff, that work at these schools that are queer.",HOF
"""@ItsYahBoiRay: @anelylove if I don't get my dick sucked at yo party by a bad bitch I'm fr gone set it off &#128514;&#128514;&#128514;&#128514;"" *by @anelylove *",HOF
"RT @TayTheBADDIE: Never discuss cheese with a rat , talk bread with a bird , or make moves with a snake &#128175;&#128076;",NOT
RT @ABCbirds1: #Neonics are deadly to #birds like the American Kestrel and #bees. Ask @Lowes to take it off their shelves. #EcoWed http://t&#8230;,NOT
"@TheBikeman99 My father was born in Nanticoke and attended Lehigh. I'm a CT Yankee, but love the Pennsylvania Dutch cooking :-)",NOT
Waiting for brownies. I want brownies. Someone hooks it up?,NOT
Boy damn jitt got his ass bitch slapped in da court yard comin to 6th period &#128514;&#128514;&#128514; i was yelln n shit,HOF
I'm hooked on monkey phonics.,NOT
RT @xDSmooth: @Mixxed_BreedXO @1BookieG this niggah was tripping over everybody,HOF
"Rev. Charlie Rangel: What Unions Stand For Are &#8220;Spiritual Damn Things&#8221;&#8230; LIKE INFLATABLE RATS. 

 http://t.co/2nmrLDvIgB",NOT
@BasketballPics whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em,NOT
Omer Asik so trash on the offensive side of the floor dude real life murky doo doo water,NOT
RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes,NOT
"happy bro, happy ho: ""Happy husband key to marriage? U of C study thinks so"" | http://t.co/KkNd87Mv4b http://t.co/kag0xFDd1S",HOF
@Andyheybro the distant chugs at the end of Dried Up... remain to be some of the most perfectly heavy guitars ever recorded.,NOT
RT @DIYcookery: Godiva Chocolate Dipped Oreos &#128523; http://t.co/OSYPnadYtO,NOT
RT @AmEditing: You're responsible for the story inside you. Don't let self-doubt cripple your #creativity. #AmEditing #AmWriting #WriteTip,NOT
@Big_Jim777 happy birthday you dirty little bird &#128520; tear it up &#127867;&#127881;&#127880;,NOT
@kenzieblake2015 its pretty easy actually. I'm just the cashier. Right now I'm eating those animal crackers lolol :),NOT
life to great to be mad all day... bitch I'm bless move ur negativity dat way&#128073;,HOF
"Only Blood Can Satisfy The Hungry Flames Of R&#8217;hollor, Charlie Brown",NOT
RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike,NOT
@jesstoth we could get matching burner phones and be ghetto fab for a few months,NOT
Thas my bitch too,HOF
happy birthday to @KTo40 love ya bitch&#128149;&#127881; we were cute back in 2012 and we still are http://t.co/CGT4FKr2yx,HOF
RT @occdissent: Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal,HOF
RT @badnradbrad: @whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship,NOT
RT @xoxo_Nieceyy: Lol Imma start handing out guides &amp; manuals cause you bitches wanna be me so bad &#128514;&#128553;&#9995;&#128129;,HOF
@JuniorMaye8 jus exsposin hoes on a whole different level &#128557;&#128514;,HOF
"RT @SethMacFarlane: And thus endeth our warm, fuzzy holiday lesson: Never take those you love for granted, for they can be gone in a flash.",NOT
@TheMayorMatt @Frizzle18 I like where ur domes at #smart,NOT
Why isn't Rogers in the game? What a pussy! No heart. Not tough. Where's the out cry? Oh he's really hurt? No excuse. Cutler's tougher...,HOF
"Even though Lil Wayne's music has turned into trash, No Ceilings and I Am Not A Human Being will always be my favorites.",NOT
Salute RT @ShitneyW0rd_: &#128221; RT @Shvkxir: Spit on my chest like a nasty bitch.,HOF
RT @BlackOutNinja15: What a bitch.,HOF
@elchavaloko pinche panamonos negros me Dan asco,NOT
RT @uhfrocircus: This is the life nigger,HOF
"@jakeysinclair @KamenMyPants it's that puff pass it porn up on the tablet, run up to bitch with assless chaps swearing that I'm catholic",HOF
@KenSuttling Not taking Franks advice and he ate the yellow snow.,NOT
@triple6em96 @longbongchris stfu you stupid bitch? Like leave us alone? No one gives a fuck about you. Bruh just block her. We're good.,HOF
@slayerific13 @brenda_skelton @daisymcgarr Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry,NOT
@AleeeD_ bitch who do u love,HOF
@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo yeah ok nigger.,HOF
RT @Bill_Nye_Tho__: according to this data you a bitch ass nigga,HOF
U of A hoes w/ the booties hangin out,HOF
&#8220;@saidtina: @uce_INA I really hate Poly bitches.&#8221; You and me both man,HOF
@DonLemonCNN @DanaBashCNN u both sorry to give racist @SenTedCruz a platform w his trash language Dana ur intvw was below kindergarten level,NOT
"RT @KNegandhiESPN: That Peppers slant was a genius/crazy call. Genius if he catches it. Crazy if he drops it, then blow a TO, then get sack&#8230;",NOT
"RT @Fant4stic63: Can kids say much when their parents pay for everything? RT @Andrea_Michele: If he paying every bill, I can't complain abo&#8230;",NOT
"NEWS FLASH!
When you pay TAXES, you are paying for everything you bitch about!
#IRS #GovernmentAffairs #obamacare http://t.co/D5SPVgJxto",HOF
"RT @TheFactsBook: Twitter has a bird as its logo, that&#8217;s why when you join you&#8217;re an egg, and your home button is a birdhouse. Why am I ...",NOT
"@TimMurphyy @fgcu_basketball rather be an ""ultra fag"" than get an 18 on my ACT and go to FGCU #zing",HOF
And of course some rascally #teabagger on the radio is blaming the 19 dead AZ firefighters on #biggovernment. Oy vey. #tcot #p2 #teaparty,NOT
Live birds found in Elmo doll at US-Mexico border (from @AP) http://t.co/JCH9HQVlPl,NOT
"RT @Papa_Erwin: This beat deserves Hennessey, a bad bitch, &amp; a bag of weed. The Holy Trinity",HOF
ISIS Jihadis Discuss &#8216;Buying And Selling&#8217; Yezidi Girls As Slaves http://t.co/UoPgIPOpWS #tcot #pjnet,NOT
He's trash tho &#8220;@_dimejii: Its 10 Million Naira If You Want Me On Your Song &#8211; Wizkid http://t.co/Nsxaacj4jG via @naijaxclusive&#8221;,NOT
"RT @YUNGRAJEE: No nigga ever ask before he hit either &#8220;@jaybeeTRENDz: Body counts don't matter ! YALL treat all bitches the same anyway, st&#8230;",HOF
"RT @MaxAbrahms: When Americans claim #ISIS is just a ""local threat,"" reply: You mean just to Iraq, Syria, Turkey, Jordan, Saudi Arabia, Leb&#8230;",NOT
Gotta love the undignified sprint across the yellow light to transfer buses because the first one was dawdling,NOT
The emoji I use when I'm flirting wit bitches ---&gt; &#128520;,HOF
RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?,HOF
"Can't wait till I get my full appetite back. Only ate a half ghetto sandwich. No lettuce, no nothing.",NOT
RT @That1guyJeff: RT @rebeccaisfresh: carrot cake is trash. too sweet. http://t.co/rxrowJMbW0,NOT
My niggah I was waiting all weekend to take these shits &#128553;&#128514;,HOF
When the pussy stank @MariekieBarone &#128514;&#128514;&#128514;&#128514;&#128514; http://t.co/X5LIVg2b0q,HOF
I get a 50 pound bag of dawg for the mutts,NOT
@michelle_westt birds of a feather..,NOT
Watched some crows eat a sandwich,NOT
@GROUNDZERO1984 that's true in some ways. Gaming is very broad now a days tho. Everyone is a gamer with candy crush and angry birds,NOT
"If yo name wus in this song you wus a hoe then, &amp; a overgrown THOT now.... http://t.co/1RbJoHBEN6",HOF
"RT @Dceni33: Not the ""farewell tour's"" fault everyone but three players underachieved for the Yankees this year.",NOT
"@luchadora41 so was slavery, prohibition and not letting women to vote... segregation jim crow laws.. etc etc i can do this all day lol",NOT
"RT @MAfreedom: If you dont see the connection between legitimizing the queer lifestyle, and an increase in STD's and sexual deviancy- yo ...",HOF
"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and @binniemouse was dying lol",NOT
@Crowe_FaShow cause of the loads of pussy you get right,HOF
RT @O3_Millz: &#8220;@xDSmooth: @1BookieG bitch we RMP fuck who don't like&#8221; I don't like &#128530;&#128530;&#128530;,HOF
RT @CarsonTyler85: @Thompson_Era hell yea ill rep your shirt to fam lol #BetterWithPets TeamDonny in this hoe &#128074;&#128074;,HOF
Lol when a nigga say he miss u say don't miss me miss ya bitch lmao,HOF
Homemade Soup is very good with vegetables on the side with crackers http://t.co/LiRwGwkdzE,NOT
"RT @FunnyPicsDepot: this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/rJVOVoO53l",NOT
"&#128588;&#128588;&#128588;""@Datruthh_: Don't do em with my girl lol RT @thelaurenway: So when yall in threesomes does your girl eat the pussy too?""",HOF
RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc,NOT
RT @JestonaeLives: Burnt pussy lips - &#128514;&#128514;&#128514; https://t.co/nVlZkShGaa,HOF
My alarm clock should be $$$ callin lol wake yo ass up and get this money bitch !,HOF
Ding ding ding &#128514;&#128514; &#171;@saudiasade Sagittarius - trash.&#187;,NOT
"So I've been pretty paranoid about the cooling weather bringing about an abundance of birds in Austin, NYC and Philadelphia.",NOT
This is why people are lucky they only deal with customers over the phone. There'd be a lot of choked out bitches if this was done in person,HOF
"thats top off, pop off, im with my dogs like stewie griffin, bitches hear me they be like ooh he rippin",HOF
These brownies http://t.co/iyqRBn2AMf,NOT
"@Italian_Montana @CarterBoy_leake ant is a pussy man, don't make me pull up the pic!!!!",HOF
"RT @WhatTheFFacts: Actor Charlie Sheen once bought 2,600 seats at an Angels baseball game in hopes of catching a home run ball.",NOT
Shy girls &gt;&gt;,NOT
@Buckm00se Joe Cortez is the ultimate faggot that fight proved it,HOF
Is there a looser #college town than #BTown ??? If yes id like to visit #IU #hoosiers,NOT
My mom told me never use the word cunt... ITS MY FAVORITE WORD!!! Cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt,HOF
#NowPlaying : BT feat. Tori Amos - Blue Skies (radio edit) on #1069TheArrow - http://t.co/R5wuXA9jB6,NOT
Lmfaoooooo RT @BryceHamilton11: I'm so glad my shorty ain't all over twitter and IG tryna be a famous Columbus hoe &#128514;&#128514;&#128514;&#128514;,HOF
Marcus Smart belongs on the Celtics. Both trash. It was destiny.,NOT
@allsportsbruh how? All of the QBs we had before this season were trash. They brought in a veteran so they could have someone to play,NOT
@JimNastikowski @3Quarters2Day ? Are you a race traitor or just a dumbass?,HOF
This Charlie Murder game is pretty dope #Xbla,NOT
&#8220;@urHIGHnesss_: &#8220;@SMCo71: @urHIGHnesss_ &#128514; nah lemme chill i love the bitches&#8221;&#128557;&#128557; like trick love the kids&#8221; &amp; you know this &#128514;,HOF
RT @drizzyswerve96: @0kkaren it looks like he's wearing a trash bag,NOT
@yendys45 LMFAO thats dead them hoes gotta pay,HOF
"@DizzyBala man both them get around a lot, bunch of hoes.",HOF
@MarkB_LifeStyle @SportsCenter @Athletics Cant the Yankees make some last weeks moves??,NOT
"If luke hemmings really thinks they're trash, I MUST BE FUCKING DIRT BC YOU BOYS ARE BEAUTIFUL DAMMIT",HOF
Tyrese trash,NOT
@frankthetank215 @Jim_McCloskey Fran is a hillbilly Virginia mountain man who has pre-1800s white Anglo-Saxon beliefs #frankensteinMD #kikme,NOT
"&#8220;There is a time &amp; a place 4 decaf coffee. Never &amp; in the trash."" http://t.co/ZVJROXgNDQ&#8221; #MommyMonday humor via @JenerationPR &amp; @theskimm",NOT
RT @pgammo: That the Yankees have won four straight Shane Greene starts and 7 of 9 speaks to his stability in a season of starters' emergen&#8230;,NOT
RT @Sulerte26: BREAKING: Yankees acquire Lebron James in a 3 team deal per sources http://t.co/rSMi4p7o6u,NOT
"No one understands how much it pisses me off when people use the word ""retard"".",HOF
"I have to tell you a secret,
""your a stupid hoe""",HOF
RT @NavyAssLos: Hunter Hurt Helmsley RT @Rich_GMI: Cut the imaginary height shit. Most of the women tweeting about it sleep alone every nig&#8230;,NOT
"That annoying moment when you have to keep removing your headphones because someone keeps talking to you.. Like move, bitch..",HOF
Until next time rednecks &#128521; I'll see you again &#128525;&#127482;&#127480; @ Rednecks With Paychecks http://t.co/vg3nbXETzP,HOF
im genuinely getting mad at this children's video game about mickey mouse and darkness and big keys,NOT
sheryl crow being the bae,NOT
@peteyhoti that funky monkey,NOT
RT @BriannaLovesA: I'm so sick head colds suuuck. And on top of that @justusabbott had to challange me to a beer chug &#128567;&#128567;,NOT
RT @DanielGennaoui: A bird that courts females by building a beautiful nest with bright objects: http://t.co/gi2rRlGRo6 &#8230; #wildlife http://&#8230;,NOT
I just can't imagine myself being albino haha,HOF
"Inspiring a huge crowd of tourists to sit and watch the ""wild meadow rats"" over here by the trash cans. Cameras are out. There is gasping.",NOT
&#8220;@DAMNfuckNEE I just wana eat some food. Drink some liq. Go to this party. And have a bad bitch waitin on a nigga when I return.&#8221;&#8221;,HOF
"RT @AtlasSmugged: women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi&#8230;",NOT
i might need to get some hoes,HOF
RT @Seinfeld2000: Uncle leo find iWatch in trash can http://t.co/T7GCSMCYLB,NOT
RT @ArtAdame1: Your mcm is a lil bitch,HOF
Music is the only bitch I put up with,HOF
Bad bitches is the only thing I like,HOF
"RT @ella__fraser: When you clam up, my survival instinct is to kick the door shut",NOT
Just posted a photo @ Yankee Stadium http://t.co/yFLU32Xh,NOT
oops: 'constitutionalists' #teabaggers in #mississippi forgot ratify a centerpiece of the constitution: 13th amendment banning slavery.,NOT
That shade of faggot clashes with your eye color.,HOF
"RT @StevStiffler: Element number 35 is Bromine and it comes before number 67 Ho (Holmium). Therefore, its Bros before hoes.",HOF
"Bitch you frooooontin, bitch you frooooontin. Lol",HOF
#Yankees I ain't complaining about the Royals win or lose game7. They showed heart. AL ride or die! No flex zone. They earned it!,NOT
"RT @arlingtondems: Hey Arlington Democrats! For you early birds, join us @BusboysAndPoets tomorrow. It's the Second Saturday of April. http&#8230;",NOT
Why do peeps gotta be mad ghetto nowadays? Smh pull up your pants!,NOT
the birds out tonight,NOT
#agreed &#58399;&#58399; RT @oliviaMrose: There are a few badd ones but idk..mixxed bitches is really where its at tho,HOF
Harvard got the worst hoes cheerleading in America,HOF
bitches been thotting so long when they get exposed to something decent they get overwhelmed,HOF
This O6 just caught me talking to a bird and that was pretty embarrassing,NOT
RT @Deadspin: Colombia supporter reminds us the double bird is a universal language http://t.co/JeUT1IsQ1f,NOT
RT @K1mb0Slyc3: Me too! &#8220;@WhatsAshirt: Defiantly going to see that new planet of the apes tonight&#8221;,NOT
@equallydestruct bitch firstly it's resting on my titties and secondly if U WAS PAYING ATTENTION YOUD HAVE SEEN WHEN I SAID I ROLLED INTO IT,HOF
"RT @awhooker: Contrary to belief, us queers don&#8217;t go around looking for things to be offended about. It&#8217;s just you cisheteros say the darne&#8230;",HOF
RT @antoinetteA: Coming up at 5:15a: Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w&#8230;,NOT
"Lmao drake is on some bullshit with Serena Williams, wallah she looks like a tranny",HOF
lil spook and yung lean and robb all night,NOT
#Yankees Damn. Well Joe that move to the bullpen really helped.,NOT
