text,task_1
"""How hotter than is it?"" ""A bitch.""",HOF
Bad bitches hate broke niggaz.,HOF
"He doesnt like you, ya stupid bitch. He likes ur vag. Idiot haha. #goingtogethurtagain",HOF
"@Mr__Rude I fucking hate you lmao but thank you, little dick van dyke",HOF
She a bad bitch period. But she didn't have to get these big ass implants &#128514; fucc http://t.co/Dd5iu85lPx,HOF
In redneck land ;) #Tennessee,HOF
"Bij vraag wat is d naam van de engels des doods,dacht eerst Robert.Ik:Israel..uhm iets met Gargamel,hoe heet die kat ook al weer..oja Azrael",HOF
RT @Nilaja_: &#8220;@1waynostra: &#8220;@Smokinonkaya_: &#8220;@Nilaja_: Everybody Loves Dej Loaf&#8221; cause that's wifey&#8221; fuck off kaya dats my bitch.&#8221;&#128514;&#128514;&#128514;&#128514;,HOF
@EdgarGuillenjr @imthatsubieguy @blakeanderson21 @joshhandsomee87 you ain't 6 feet under its not over pussy,HOF
RT @Latrobemark: @wheeler_kashhh your a early bird,NOT
"@RealFannyMagnet with pick up lines like you have...I bet you get so much pussy, the numbers are in the negative.",HOF
@NyJusDntGAF no one cares nigger,HOF
All I want is a 100 million dollars and no bad bitch. I'm selfish lol,HOF
"RT @RashodJackson: Nobody cares, bitch",HOF
Tigers are fuckin garbage jesus christ...suck a dick ausmus you're just as trash as that sorry ass bullpen,HOF
RT @TheVoiceOfMiami #Fellas: Would you shit on a bitch if she asked you like that Biggie skit? + I'll take my dick and go home.,HOF
I just whipped up these #homemade #pickled #eggs while home being a cripple... Made with #garlic&#8230; http://t.co/0xKFnW3luF,NOT
Last year I cuffed that bitch well now its ovaaaaaa,HOF
"RT @Hits_BIunts: *hits blunt*

""bruh if she tells me to go text my other hoes, but she's one of my hoes, do I keep texting her ?"" http://t.&#8230;",HOF
This bitch weave game serious https://t.co/DRknioe6vh,HOF
"I ordered 8 chocolate chip cookies &amp; this bitch gave me fries smh , I couldn't even take the shit back because I was gon be late for work",HOF
@Morning_Joe You bitch and complain about how bad our vets are being treated yet you are still willing to send them off to war? Sick idiot!!,HOF
My bitch gotta be as fly as me if not flyer,HOF
Y'all hoes love everyday,HOF
I wish a bitch would,HOF
Fuck wit us and we tweakin hoe,HOF
' Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;,HOF
"RT @Lyl_HOE: I heard ""Love Dont Love You"" by En Vogue at work lastnight .. Shit groovy as a bitch ..",HOF
"@LampreyMilt @DelSchilling @BertLoch No woman deserves to be sole stomped like that. He is a bitch, and so is everyone watching doing nada.",HOF
@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones lmaoooo that hoe look like &#128058;,HOF
RT @Coop_oz: I'm Tryna be like steez &#128175; bro got dem hoes rir,HOF
".@HoppyKercheval Could you just play 2 minutes of the Charlie Brown ""wah wah wah"" adult sound effect instead?",NOT
"RT @MaxAbrahms: When Americans claim #ISIS is just a ""local threat,"" reply: You mean just to Iraq, Syria, Turkey, Jordan, Saudi Arabia, Leb&#8230;",NOT
Id rather be your niggah,HOF
mmm you still a hoe,HOF
@BG_RAMBOE man shut yo bord ass up ! Want some hoes ? Cdfu stay fuckjng wid me on here mann,HOF
@niggie95 aka the lonely bitches,HOF
"Monkey see, monkey do, Narnfraud?
Swiftee &amp; Narnfraud = pathetic and disturbed pair of thugs
#mngop proud?
#stribpol",HOF
"Keep it real, Keep it real, Keep it real, Keep it real. Nigga say he fucked my bitch and he couldn't wait to squeal",HOF
RT @thewayoftheid: Viola Davis sans wig is still stuntin on you hoes in the most classically beautiful way. #HTGAWM,HOF
RT @keithscho: Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.,HOF
"I know how it feels to not have shit, believe me. I was born in the heart of LA. It don't get anymore ghetto than that",HOF
"RT @doddynyc: I'm mature enough to eat pussy when it's time too, eating ass is just disrespect.",HOF
I always look like such a bitch,HOF
"like ""look at this annoying little 17/18 year old asking for a ride haha fuck her poser bitch ass""",HOF
It really ain't nothin to cut that bitch off,HOF
&#8220;@Deuce1990: What will the Lakers be after kobe&#8221; trash,NOT
RT @RealSexAddicts: Wet&#128166; &amp; warm &#9832;&#65039; pussy &#128553;&#128525;,HOF
This store is SO redneck...,NOT
"RT @eternalhbic: porno hoes funny af bc they'll still be like ""u like this tight ass pussy"" even tho the dude been fucking for 45 minutes w&#8230;",HOF
That's right I'm making brownies right now &#128526;&#128523;,NOT
*pops that pussy for singles*,HOF
My down bitch &#128074; my crime partner &#128176;&#128299; ima bitch when he get mad &#128080; my lil doctor &#128155;&#128153;&#128149;,HOF
Swing on her RT @CallHerEbby: I really don't like this woman. Old hag ass bitch.,HOF
"jooooooked out RT @topmodelciara: &#8220;@11wdNICK: 4 old hoes, a ponk, and a dyke outchea having ""girl talk""&#8221;LMAO",HOF
RT @iamdjsituation: If I got time to hold my phone the whole time we having sex. Yo pussy Trash,HOF
@0beytheLAU @Huntermoore bitch you gross as fuck touchin them saggy titties,HOF
@FenkellPayroll y'all niccas bout to blow fool!! Lol can't wait for the world to see this Detroit shit nicca!,HOF
Kim K is alright but honestly so many niggas been in that I'd rather not.. And Miley got unfollowed that bitch is just strange.,HOF
"RT @LalaCoutureeXO: ""if your gf/bf don't like or talk to that bitch/nigga, YOU don't talk to that bitch/nigga!""",HOF
RT @_tellmeboutLOVE: I swear these bitches think their still in highschool,HOF
Japanese teen has her trimmed pussy toyed by a green&#160;vibrator http://t.co/jC8AZqu6nr,HOF
YMCMB always get caught up with strippers. Tyga actually had a child with one. Niggas get rich a buy bitches,HOF
RT @ortiz_jaylene: Then I'm a loud outgoing bitch lol,HOF
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lesbian | Lesbian girl eating pussy http://t.co/Ht9szL3b24",HOF
This bitch Rihanna is on some dust or something,HOF
Scott brooks finds new ways to flip me the bird each game. I know it's the right move but #Idontcare #KDStreak #imsad,NOT
Lima fears change but yet wants to bitch about how much it sucks &#128529;,HOF
RT @FunnyQuotees: Halloween use to be a holiday for kids. It is now National dress like your inner hoe day.,HOF
RT @cassidy_kelsey: Now you just reminded me why I hate you. #bitch #cantstandyou,HOF
I grew up with niggahs don't trust no niggah no love for niggahs,HOF
"#FemaleLogic is worse than the jig, I'm convinced",NOT
@mrfoolycooly @DM___3 faggot alert,HOF
"RT @brownandbella: YASSSSSSSSSSSSSS!!!! RT @DearLeader10: Nothing wrong with Black girls having high dick standards, our pussy bomb nigga!",HOF
"RT @_MILLz5: ""@Spotlightasiaa: &#128514;&#128514;&#128514;&#128514;&#128514; why fab snapped like that http://t.co/gLKgTqIG15"" &#128514;&#128514;&#128514; ""konnnichiwa bitch""",HOF
The bad bitches still awake?,HOF
"this lady is probably like ""what the fuck does this bitch listen to""",HOF
So yall hoes still surfboard'n in the tub or nah?,HOF
Stupid hoe is so wack &#127926;&#128526;,HOF
"Haha, Yankees fans are bent out of shape about the Hu27le graphic",NOT
Fuck Ur god until dat faggot strikes me down,HOF
RT @HntrMoore: You ever call your ex while you're fucking your side bitch? Yea I'm gonna do that later,HOF
"When somebody ask ""where da hoes at"" universal answer is ""shit u got em""",HOF
"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf",NOT
"RT @BLVKOUT: &#8220;@EMPRESSRAW: &#8220;@Naezus: Best man ever RT @TRILL_A_G: ""I'd fuck her right in the pussy!!!!"" http://t.co/Xfn5gaURXm&#8221;&#128514;&#128514;&#128514;&#8221; my nigg&#8230;",HOF
RT @PrinceTooTrippy: these hoes swear boy,HOF
RT @Humxnerror: we can't be cool if you gonna be a little bitch all the time,HOF
"RT @ispeak_sarcasms: I hate girls that be like "" I can't talk to you you got too many hoes.."" Bitch where ya competitive spirit at??",HOF
RT @TheeJenBunny: Oh you missed bitch- bitxhes who got socked in the face,HOF
&#8220;@iank12: @LTomasiello75 @AJDougherty13 me 3&#8221; you don't even lift pussy,HOF
"RT @reshell_: ""@1inkkofrosess: My ears look good &#128525;&#128525;&#128525;&#128525;&#128540;&#128541;&#128513; http://t.co/fP3R6mkBaC""bsa hoe in yo background",HOF
Fed ex some real hoe boys,HOF
@BrendaGisselCA then what the hell are the perks of being your hoe? This is some bullshit,HOF
@ItsYOUR_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,HOF
RT @zee__emm__gee: I immediately become the biggest bitch when I'm sick. Like I just need to be taken care of lmao,HOF
RT @FunnyPicsDepot: Niggas develop superpowers when it comes to getting some pussy http://t.co/ADbxQlTDJj,HOF
&#128095;&#128095;&#128095;&#128095; got ur bitch tip toeing on my marble floors.......,HOF
RT @ShelbyMccurry: I'll purposely read your message just so you know I read it and didn&#8217;t reply. I can be a bitch like that. #SorryNotSorry,HOF
Smfh RT @pufntrees: @quanb24 trash..slow as fuck..cant even get a nike release on that,HOF
@caylinwillis Fuck the Yankees,HOF
This lame azz napk nigga always talking bout he be the reason there always yellow tape upk in the turf&#8230; http://t.co/2lDIHA2A3a,HOF
Dis bitch by my side and I'll never be broken. http://t.co/Nd2YtJkxgv,HOF
RT @IWILLSTILLRISE: If you not gator you gator bait #gatornation,NOT
&#128514;&#128514;&#128514;RT @LiViBADD88: cheap hair.. cheap dresses.. cheap shoes.. tacky ass little bitches,HOF
RT @_DJPHILIP: &#9995;&#128214;My mama told me if a bitch feet dirty her pussy dirty cause ya feet the first thing that hit the water when you bathe.,HOF
Don't mind black people.....hate niggers!,HOF
You fat hoes need to exercise and diet,HOF
RT @Dewis14: @H_ToTheOV @dbrad_80 @Coleduff24 @Peckadelic @bgulll1611 you're all pussies. Only men throw whammers in their assholes,HOF
@CapoDaAssHole naw where can I see that hoe at,HOF
"""@DaeDaviDavie: @white_thunduh im the bitch okay nudes pat &#128554;&#128527;&#128056;"" wow",HOF
@wild_luke_wild_ yeah wtf you aren't a pussy.,HOF
RT @Wayne__Da__Boss: I hate a bitch dat act like a nigga. &#128530;,HOF
RT @MarshallTaylor_: You got niggas and I got bitches.,HOF
Lmfao bitch got her shit rocked,HOF
"Wow , that's a stupid bitch &#128514;&#128514;",HOF
I hate pulling into stores. Niggas be staring like they never seen a bitch drive a car with rims and a system. .,HOF
"RT @socass_: &#8220;@00sexilexi00: @socass_ I SANG FOR YOU, YOU NAZI&#8221;

*beaner",HOF
Gonna drink and talk about bitches that I've almost had.,HOF
RT @FunnyJulius: Please win it all this year @Yankees,NOT
I'd have to go off on a bitch,HOF
@Oskzilla fuck you fag!,HOF
Ask tht bitch when she gon let a yung nigga blast tht ass,HOF
RT @Tylar____: @1stBlocJeremiah Shut up hoe ass nigga,HOF
Not eating pussy is un-American.,HOF
"RT @iam_KandiRaven: ""You gotta be able to keep a bitch on her feet or she'll be on her knees with the next nigga.""",HOF
You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,HOF
RT @dabosss_: &#128056;&#9749;&#65039;&#8220;@100046729: #oomf lying knowing he don't be bored in Brusly fckn that bald head hoe.&#8221;,HOF
I need to change myself first. Im retarded as fuck,HOF
It's so shady when you bitches talk to guys w/ girlfriends that's so disrespectful to do to another girl,HOF
RT @trvvp_: These hoes got no chill http://t.co/lc5GsfOVXS,HOF
Sakurako legs spread wide as she takes a big cock deep in her&#160;twat http://t.co/36CVHP6C70,HOF
Like real shit dude da closest nicca I done seen to AI,HOF
"RT @YankeesWFAN: One scout said Prado is ""first team most underrated."" Gives the Yankees a 2b through 2016, could slide to 3b if needed too.",NOT
RT @JLewyville: &#128563; @Treslyon: Keyair angels &amp; female party promoters are not for me.. Most party promoters are hoes &amp; them angel bitches are&#8230;,HOF
' She was mad for like 5 mins got over it and hit him right back up lol she care about that niggah . http://t.co/w13NFgBHSB,HOF
RT @CauseWereGuys: Texting bitches at 11:12 to make their dreams come true,HOF
@MsKeeKee90s yh I did niggah yh that shyt dope trust me fam ..,HOF
"RICK TOLD YALL TO GO BACK AND KILL'EM ALL! Yall niccas didn't listen, now they are chewing on Bob's leg and shit! Extra, tasty, crispy!",HOF
"Fuck a nigga feelings, fuck a nigga bitch.",HOF
"I don't care if you're Gay, yeent bout to me calling me ""bitch"" and ""fish"" and thinking shit is sweet. I don't even like girls doing that.",HOF
these judges gon try &amp; hoe Floyd if he don't show out this last round,HOF
RT @dak_whi: @KaeWhy270 people are forgetting that the logic behind the Purge is retarded haha,HOF
RT @Broski5519: Lmao.. bitches hate u but still follow u...,HOF
Thanks Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @PattiSM74 @cantUCIMblonde @Kacado,NOT
@Mathanugg You mean the one I colored with crayons isn't copacetic?,NOT
RT @vickyBeanMr: When u with yo main bitch and you see yo side bitch in public http://t.co/scmkp1nYGU,HOF
RT @mathewsjw: Muslim Jihadi fighters book tickets on cruise ships to Syria and Iraq&#160; http://t.co/auFmcZ01Y3,NOT
@YellabeautyKC home coon,NOT
"With no babymama drama , side hoes all that ...just fa me n only me !",HOF
I like saying the word pussy hoe ion no why!!!,HOF
"Not that I plan on dying soon, but I'm totally going to write Kenobi in as my sole heir. He's the only thing locally (under 94) I can trust",NOT
RT @exlibris: I have an embarrassment of bitches,HOF
@CR4ZYF0RU I just really miss you and I know we can drink it off and talk about all of our problems like basic bitches,HOF
"I would call you a bitch, but that's frowned upon.",HOF
&#8220;@__austinnn: @Satisfied_x &#128175; what u did Mr bitches&#8221; &#128514; stop calling me that but I balled,HOF
RT @Brandee876: ghetto sour cream http://t.co/1meyQQ7B6G,NOT
"Yea I'm illiterate, hot as a skillet bitch. &#128079;",HOF
I hate that I wake up early the morning after I drink. But the fact that there was a cold yellow gatorade in the fridge gets me so happy,NOT
&#8220;@Quis_2TurntUp: &#8220;@1017_Sqquad: Iont got no type&#8221;bad bitches is the only thing that I like &#128111;&#128131;&#128131;&#8221;aye I'm just living life,HOF
"none here Chantel lol RT ""@TellyJellyBelly: There has got to be some hoes. Water's Edge is TOO big for there not to be ANY.""",HOF
@clfrew27 ill slap a hoe,HOF
"So my light was off &amp; door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on",NOT
"snow day bitches, lyrics gettin done n bud getting smoked #snowday2014",HOF
RT @thinksarcasm: My music taste goes from ghetto black girl to depressed white girl.,HOF
@Solyybee_ hahahah for reals he was like this bitch crazy lol,HOF
@TheChicagoBaker @stopbeingfamous @RaniaKhalek do birds have a 72% out of wedlock rate? is it white fathers that are running away?,HOF
RT @DariusJulion: that movie was trash,NOT
